preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
center_l2,3,14,0.08614346521059531,0.08279718188892343,0.4759998373131162,0.29752860218286514
center_l2,3,15,0.10608799207263635,0.10504921776982222,0.5017835099255488,0.34793555984894436
center_l2,3,16,0.07311437232397133,0.06939927881678479,0.486870179164427,0.3329402407010396
center_l2,3,17,0.09794577952558953,0.09679655228132261,0.506014468140302,0.37222519516944885
center_l2,3,18,0.0979381532721742,0.09323270047841975,0.5156943377269785,0.36407870054244995
center_l2,3,19,0.15475835093616974,0.1345432182746465,0.5898861521584042,0.5168690184752146
center_l2,4,5,0.3059146305328556,0.28399755352695943,0.6846886359913952,0.6754514376322428
center_l2,4,6,0.17345365167905813,0.15340208679002865,0.6008158527375915,0.5617926220099131
center_l2,4,7,0.14705583140785589,0.17327703703036745,0.461204124772046,0.27086765815814334
center_l2,4,8,0.18123349693519833,0.1808590886025186,0.5850088433512179,0.5135598580042521
center_l2,4,9,0.19375820777113992,0.19536302831203262,0.53783074628211,0.44305316110452014
center_l2,4,10,0.27287953834634465,0.2563768968992294,0.6521303737511308,0.6132272084554037
center_l2,4,11,0.4544709546034071,0.4247136382994626,0.7640039880271248,0.7577855984369913
center_l2,4,12,0.03896273436332601,0.04013871814381693,0.4236476377974394,0.180092869947354
center_l2,4,13,0.34525565183661633,0.3196299928896431,0.713938198770395,0.7298578421274821
center_l2,4,14,0.23237641967326414,0.2183152882167206,0.6213451786972518,0.5562146802743276
center_l2,4,15,0.2928039645456007,0.29926507246679146,0.648224789303997,0.5982465744018555
center_l2,4,16,0.23016025096223452,0.22891268679165552,0.6060218330195015,0.5467053552468618
center_l2,4,17,0.27554560404536094,0.2672926783706138,0.6602317408705727,0.6210608879725138
center_l2,4,18,0.17930049126353778,0.17687619840469113,0.5586480719955415,0.4218626618385315
center_l2,4,19,0.31793942541275305,0.2829156170251493,0.7015498124154276,0.6907553672790527
center_l2,5,6,0.12687261247362946,0.11186417919246533,0.5638672431058684,0.5007630487283071
